edge_id,scope,quote,origin,locator,evidence_file,extraction_call,review_call,role_audit_call
3949cdc20615ccbb0223c88b,method,public void addListener(android.animation.Animator$AnimatorListener);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/bb6ee9746b5efb4a7d16.txt,,,
3949cdc20615ccbb0223c88b,method,public void removeListener(android.animation.Animator$AnimatorListener);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/bb6ee9746b5efb4a7d16.txt,,,
40a913a0bca7facb666b5206,method,public abstract void onAnimationCancel(android.animation.Animator);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/3db2276be2343ff03227.txt,,,
40a913a0bca7facb666b5206,method,public abstract void onAnimationEnd(android.animation.Animator);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/3db2276be2343ff03227.txt,,,
40a913a0bca7facb666b5206,method,public abstract void onAnimationRepeat(android.animation.Animator);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/3db2276be2343ff03227.txt,,,
40a913a0bca7facb666b5206,method,public abstract void onAnimationStart(android.animation.Animator);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/3db2276be2343ff03227.txt,,,
06f9b6d3ac7319400454183e,method,public void onAnimationCancel(android.animation.Animator);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/b4dc17c282b290ac3023.txt,,,
06f9b6d3ac7319400454183e,method,public void onAnimationEnd(android.animation.Animator);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/b4dc17c282b290ac3023.txt,,,
06f9b6d3ac7319400454183e,method,public void onAnimationRepeat(android.animation.Animator);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/b4dc17c282b290ac3023.txt,,,
06f9b6d3ac7319400454183e,method,public void onAnimationStart(android.animation.Animator);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/b4dc17c282b290ac3023.txt,,,
2384e2488cec956d1863363a,type,class android.animation.AnimatorListenerAdapter implements android.animation.Animator$AnimatorListener {,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/b4dc17c282b290ac3023.txt,,,
34614d01d1bf2047c8dc6bfe,method,public android.animation.AnimatorSet$Builder play(android.animation.Animator);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/a2de23fb31fef67739bb.txt,,,
34614d01d1bf2047c8dc6bfe,method,public void playSequentially(android.animation.Animator...);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/a2de23fb31fef67739bb.txt,,,
34614d01d1bf2047c8dc6bfe,method,public void playTogether(android.animation.Animator...);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/a2de23fb31fef67739bb.txt,,,
3ce5517f52a533b7db8023a2,method,public android.animation.Animator clone();,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/a2de23fb31fef67739bb.txt,,,
3ce5517f52a533b7db8023a2,method,public android.animation.Animator setDuration(long);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/a2de23fb31fef67739bb.txt,,,
92f3daf20e0517feb8756ceb,type,class android.animation.AnimatorSet extends android.animation.Animator {,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/a2de23fb31fef67739bb.txt,,,
8bfd6fbfa3783e9d835a274e,type,class android.animation.ArgbEvaluator implements android.animation.TypeEvaluator {,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/bd10afec6426fde70ea4.txt,,,
