edge_id,scope,quote,origin,locator,evidence_file,extraction_call,review_call,role_audit_call
229bc07ee9ecd4d07b8840a8,method,"public android.accounts.AccountManagerFuture<android.os.Bundle> addAccount(java.lang.String, java.lang.String, java.lang.String[], android.os.Bundle, android.app.Activity, android.accounts.AccountManagerCallback<android.os.Bundle>, android.os.Handler);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/da06f826503cedf9a637.txt,,,
229bc07ee9ecd4d07b8840a8,method,"public android.accounts.AccountManagerFuture<android.os.Bundle> confirmCredentials(android.accounts.Account, android.os.Bundle, android.app.Activity, android.accounts.AccountManagerCallback<android.os.Bundle>, android.os.Handler);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/da06f826503cedf9a637.txt,,,
229bc07ee9ecd4d07b8840a8,method,"public android.accounts.AccountManagerFuture<android.os.Bundle> editProperties(java.lang.String, android.app.Activity, android.accounts.AccountManagerCallback<android.os.Bundle>, android.os.Handler);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/da06f826503cedf9a637.txt,,,
229bc07ee9ecd4d07b8840a8,method,"public android.accounts.AccountManagerFuture<android.os.Bundle> getAuthToken(android.accounts.Account, java.lang.String, android.os.Bundle, android.app.Activity, android.accounts.AccountManagerCallback<android.os.Bundle>, android.os.Handler);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/da06f826503cedf9a637.txt,,,
229bc07ee9ecd4d07b8840a8,method,"public android.accounts.AccountManagerFuture<android.os.Bundle> getAuthTokenByFeatures(java.lang.String, java.lang.String, java.lang.String[], android.app.Activity, android.os.Bundle, android.os.Bundle, android.accounts.AccountManagerCallback<android.os.Bundle>, android.os.Handler);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/da06f826503cedf9a637.txt,,,
229bc07ee9ecd4d07b8840a8,method,"public android.accounts.AccountManagerFuture<android.os.Bundle> updateCredentials(android.accounts.Account, java.lang.String, android.os.Bundle, android.app.Activity, android.accounts.AccountManagerCallback<android.os.Bundle>, android.os.Handler);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/da06f826503cedf9a637.txt,,,
a5d50ffd36884de2aae34d57,method,public static android.accounts.AccountManager get(android.content.Context);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/da06f826503cedf9a637.txt,,,
05ffd387bf6d00db3b046a43,method,"public static android.content.Intent newChooseAccountIntent(android.accounts.Account, java.util.ArrayList<android.accounts.Account>, java.lang.String[], boolean, java.lang.String, java.lang.String, java.lang.String[], android.os.Bundle);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/da06f826503cedf9a637.txt,,,
3c80a036b39e266474246cbb,method,"public android.view.View onCreateView(android.view.View, java.lang.String, android.content.Context, android.util.AttributeSet);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3c80a036b39e266474246cbb,method,"public android.view.View onCreateView(java.lang.String, android.content.Context, android.util.AttributeSet);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public android.app.PendingIntent createPendingResult(int, android.content.Intent, int);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,public boolean navigateUpTo(android.content.Intent);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public boolean navigateUpToFromChild(android.app.Activity, android.content.Intent);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,public boolean shouldUpRecreateTask(android.content.Intent);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public boolean startActivityIfNeeded(android.content.Intent, int);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public boolean startActivityIfNeeded(android.content.Intent, int, android.os.Bundle);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,public boolean startNextMatchingActivity(android.content.Intent);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public boolean startNextMatchingActivity(android.content.Intent, android.os.Bundle);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public final void setResult(int, android.content.Intent);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,public void setIntent(android.content.Intent);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,public void startActivities(android.content.Intent[]);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public void startActivities(android.content.Intent[], android.os.Bundle);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,public void startActivity(android.content.Intent);,binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public void startActivity(android.content.Intent, android.os.Bundle);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public void startActivityForResult(android.content.Intent, int);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public void startActivityForResult(android.content.Intent, int, android.os.Bundle);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public void startActivityFromChild(android.app.Activity, android.content.Intent, int);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public void startActivityFromChild(android.app.Activity, android.content.Intent, int, android.os.Bundle);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public void startActivityFromFragment(android.app.Fragment, android.content.Intent, int);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public void startActivityFromFragment(android.app.Fragment, android.content.Intent, int, android.os.Bundle);",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public void startIntentSender(android.content.IntentSender, android.content.Intent, int, int, int) throws android.content.IntentSender$SendIntentException;",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public void startIntentSender(android.content.IntentSender, android.content.Intent, int, int, int, android.os.Bundle) throws android.content.IntentSender$SendIntentException;",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public void startIntentSenderForResult(android.content.IntentSender, int, android.content.Intent, int, int, int) throws android.content.IntentSender$SendIntentException;",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
3f2ac9ea3b9b4ce4526956fb,method,"public void startIntentSenderForResult(android.content.IntentSender, int, android.content.Intent, int, int, int, android.os.Bundle) throws android.content.IntentSender$SendIntentException;",binary_declaration,tmp\authoritative_artifacts\android\android-4.1.1.4.jar,declarations/975da140eee49191272e.txt,,,
